ORTHOLOG_GROUP	dict_keys(['Bauco1', 'CANT', 'B0A50', 'Csph', 'Seppo1', 'Elsamp1', 'Polci1', 'Mycgr3', 'Ternu1', 'Zymps1', 'Aciri1_iso', 'Tryvi1', 'Aurpu_var_pul1', 'Clafu1', 'B0A49', 'Glost2', 'BTJ68', 'B0A54', 'B0A48', 'B0A51', 'B0A55'])
ORTHO_00036	3	4	2	2	3	3	3	3	3	3	3	3	3	3	6	3	4	6	6	5	5
ORTHO_00037	3	3	3	3	3	3	3	2	3	3	3	3	3	2	4	3	6	6	5	5	7
ORTHO_00038	3	2	2	2	3	3	2	4	3	4	4	4	2	5	3	4	5	9	4	3	4
ORTHO_00039	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	3	3	6	5	5	6
ORTHO_00040	3	2	4	3	3	3	3	1	3	3	2	4	5	4	5	2	4	5	4	7	5
ORTHO_00041	4	3	2	4	2	2	2	2	2	2	9	0	4	2	2	3	4	6	7	8	4
ORTHO_00042	3	2	3	2	2	3	3	1	3	3	3	3	3	4	7	3	4	5	6	6	5
ORTHO_00043	3	3	3	3	3	2	3	2	3	4	3	3	3	4	3	5	5	5	6	5	3
ORTHO_00044	3	3	2	2	3	3	3	3	3	3	3	3	3	3	6	3	6	6	5	4	4
ORTHO_00045	3	3	2	3	3	3	2	4	2	4	3	3	2	2	5	4	3	5	6	4	6
ORTHO_00046	3	1	1	5	0	3	3	3	1	3	5	0	3	3	4	4	2	7	8	9	3
ORTHO_00047	3	1	3	3	4	2	2	2	2	3	2	3	2	3	6	2	4	5	6	6	7
ORTHO_00048	3	2	3	3	3	3	3	2	3	3	3	3	3	1	4	3	6	4	6	5	5
ORTHO_00049	3	3	3	2	2	3	3	2	3	2	2	2	3	2	6	3	4	7	7	4	4
ORTHO_00050	2	3	3	3	3	3	3	1	3	3	2	2	3	5	7	4	5	3	3	3	6
ORTHO_00051	2	4	3	2	3	3	3	1	3	3	3	2	3	3	5	3	4	4	6	6	4
ORTHO_00052	3	2	3	3	3	3	2	3	2	2	3	2	3	3	3	3	5	6	5	4	6
ORTHO_00053	2	1	2	4	4	3	4	1	2	3	4	2	4	2	3	4	6	3	7	4	4
ORTHO_00054	5	3	3	2	2	3	2	2	3	2	4	4	5	3	5	3	2	3	6	4	2
ORTHO_00055	1	0	1	3	1	3	6	1	0	2	2	4	5	1	7	6	4	5	7	5	4
ORTHO_00056	2	2	3	3	2	3	4	1	3	3	3	3	3	2	5	3	6	6	4	2	4
ORTHO_00057	3	2	3	2	2	3	2	1	2	3	2	2	2	3	3	2	5	4	8	8	4
ORTHO_00058	2	2	3	4	2	2	1	2	1	2	3	2	2	3	3	2	4	8	4	6	8
ORTHO_00059	4	3	2	2	1	4	2	1	2	1	2	2	3	1	7	5	4	5	4	4	6
ORTHO_00060	3	1	3	3	2	2	3	2	3	3	3	2	2	3	2	3	4	6	4	7	4
ORTHO_00061	3	3	3	3	3	2	2	3	2	2	3	2	3	2	3	2	5	4	5	6	4
ORTHO_00062	3	2	3	3	1	3	1	1	3	2	2	4	1	2	5	2	6	4	6	6	4
ORTHO_00063	3	0	3	4	3	2	2	3	2	3	3	3	2	3	1	3	5	5	4	4	5
ORTHO_00064	3	2	2	2	3	4	2	2	3	3	2	2	3	3	4	2	6	3	5	5	2
ORTHO_00065	3	2	3	2	3	2	2	2	3	2	3	3	2	3	2	2	6	4	4	2	7
ORTHO_00066	3	2	2	2	3	2	2	1	3	3	3	2	2	3	4	3	4	5	4	4	5
ORTHO_00067	0	3	2	6	2	2	1	3	2	2	0	2	1	1	5	2	0	6	8	2	12
ORTHO_00068	2	3	2	4	2	2	3	2	1	2	2	1	5	2	4	2	4	7	4	4	3
ORTHO_00069	2	2	2	3	2	3	3	3	2	3	1	2	2	3	5	1	6	4	4	4	3
ORTHO_00070	3	3	3	2	3	3	3	1	2	2	2	2	3	3	2	2	4	6	2	2	6
ORTHO_00071	4	0	1	2	2	2	3	2	3	2	2	3	3	3	3	3	3	5	4	3	6
ORTHO_00072	3	2	3	1	3	1	2	2	3	2	3	2	2	4	2	2	4	5	4	4	4
ORTHO_00073	2	2	3	4	1	2	2	1	2	2	1	3	2	4	3	1	6	4	4	5	4
ORTHO_00074	2	2	2	3	2	2	2	2	3	2	5	3	2	3	3	2	4	2	3	7	2
ORTHO_00075	1	2	2	3	3	1	2	3	2	4	2	2	1	3	3	1	4	6	4	6	3
ORTHO_00076	2	2	2	1	2	3	3	3	2	1	2	2	3	2	5	3	3	4	6	4	3
ORTHO_00077	3	2	2	2	2	2	2	2	2	2	4	2	2	2	4	4	3	4	4	4	3
ORTHO_00078	4	1	2	2	2	4	4	0	3	2	2	4	2	2	2	5	3	4	4	3	2
ORTHO_00079	2	1	3	3	2	1	3	3	2	3	4	1	3	3	2	3	5	5	3	2	3
ORTHO_00080	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	2	4	4	5	6	3
ORTHO_00081	2	1	1	1	3	3	3	1	2	2	1	11	1	5	2	4	2	2	2	1	7
ORTHO_00082	2	2	2	2	2	2	2	1	2	2	3	2	2	3	3	2	5	4	4	5	4
ORTHO_00083	2	1	2	4	2	2	2	2	2	2	2	2	3	2	6	2	4	4	4	2	4
ORTHO_00084	2	3	2	2	2	1	2	0	2	2	4	1	3	2	6	3	4	4	4	3	4
ORTHO_00085	2	1	2	2	2	1	3	1	3	1	1	2	2	1	5	1	3	7	5	5	6
ORTHO_00086	2	0	2	1	1	2	4	2	3	3	3	2	1	3	3	3	5	2	6	5	3
ORTHO_00087	1	1	2	3	1	1	5	1	1	2	1	1	2	4	4	2	4	5	4	4	7
ORTHO_00088	2	2	2	2	2	2	2	1	3	2	3	2	2	2	4	2	4	4	4	4	4
ORTHO_00089	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	4	4	8	4
ORTHO_00090	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	4	7	3
ORTHO_00091	2	1	4	2	1	1	1	2	2	1	2	2	2	2	4	3	6	6	2	2	7
ORTHO_00092	2	2	2	3	2	2	2	1	2	2	3	2	2	2	3	2	4	4	4	4	5
ORTHO_00093	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	5	5	4	4
ORTHO_00094	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	2	4	4	2	4	5
ORTHO_00095	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	4	4	3	8
ORTHO_00096	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	4	4	4	5	4
ORTHO_00097	2	1	2	2	3	2	2	2	2	3	2	4	2	2	3	4	6	4	2	2	2
ORTHO_00098	2	0	2	3	2	0	1	1	4	2	1	0	2	1	1	0	4	6	8	8	6
ORTHO_00099	2	2	1	2	3	2	2	1	2	2	3	2	2	2	6	2	3	4	4	3	4
ORTHO_00100	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	4	5	4
ORTHO_00101	2	0	2	2	1	1	2	3	2	4	2	3	2	2	1	6	3	4	5	3	4
ORTHO_00102	2	1	2	2	2	2	2	2	2	2	2	2	2	2	5	2	4	4	4	4	4
ORTHO_00103	2	1	2	3	2	2	2	2	2	2	2	2	3	2	2	2	4	4	4	5	4
ORTHO_00104	2	4	2	2	1	2	2	0	2	2	2	2	2	2	3	2	4	4	4	4	6
ORTHO_00105	2	3	2	2	2	2	2	2	2	2	1	2	2	2	3	2	4	4	4	5	4
ORTHO_00106	2	1	3	1	1	1	1	2	2	2	0	7	4	2	4	5	11	2	0	0	2
ORTHO_00107	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	4	4	4	2	5
ORTHO_00108	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	5
ORTHO_00109	2	2	2	2	2	2	2	2	2	2	2	2	2	1	5	2	4	4	4	3	4
ORTHO_00110	2	2	2	2	3	2	2	1	2	3	2	2	2	3	3	2	3	4	4	4	3
ORTHO_00111	2	1	1	2	2	2	2	2	2	2	2	2	2	2	4	2	4	6	4	5	2
ORTHO_00112	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	4	4	4
ORTHO_00113	2	2	2	2	2	3	2	1	2	2	2	2	2	2	6	1	3	4	4	4	3
ORTHO_00114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	4	5	3
ORTHO_00115	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	5
ORTHO_00116	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	5	4	4	4
ORTHO_00117	1	0	2	1	0	3	7	4	0	4	3	1	7	2	1	6	2	0	4	5	0
ORTHO_00118	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	2	4	4	4	2	4
ORTHO_00119	2	2	2	2	2	2	2	1	2	2	2	4	2	3	1	2	3	4	4	6	3
ORTHO_00120	2	2	2	2	2	2	2	2	2	2	2	2	3	1	3	2	4	4	4	3	5
ORTHO_00121	2	2	2	3	2	1	3	2	1	2	1	1	6	3	2	3	6	3	1	2	5
ORTHO_00122	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	3	4	5	5
ORTHO_00123	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	5	3
ORTHO_00124	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	5	4	5	4
ORTHO_00125	2	2	2	2	2	2	2	0	2	2	2	2	2	2	3	2	4	4	4	5	4
ORTHO_00126	2	1	2	2	2	2	3	2	2	3	2	1	1	2	1	2	4	5	4	5	4
ORTHO_00127	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	3	3	4	5	4
ORTHO_00128	2	3	2	2	1	2	1	1	2	1	2	2	2	2	2	2	3	5	4	5	6
ORTHO_00129	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	3	5
ORTHO_00130	2	1	2	2	2	2	3	2	2	2	2	2	2	2	3	2	3	4	4	4	4
ORTHO_00131	2	1	1	2	2	2	2	3	2	2	2	2	2	2	4	2	4	5	4	4	2
ORTHO_00132	2	2	2	2	2	2	2	1	2	2	3	2	2	2	5	2	2	4	4	4	3
ORTHO_00133	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	3	4	5	4
ORTHO_00134	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	4	4	4	4	3
ORTHO_00135	2	1	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	4	4	4	5
ORTHO_00136	2	1	2	2	2	2	2	1	2	2	2	2	2	2	6	3	3	4	4	3	3
ORTHO_00137	2	1	2	3	1	2	4	3	1	2	2	1	2	3	2	3	6	2	3	3	4
ORTHO_00138	2	1	2	2	2	2	2	2	2	2	2	2	2	2	4	2	4	4	4	4	3
ORTHO_00139	2	2	3	3	2	2	3	1	2	2	1	1	3	1	4	2	6	2	3	4	2
ORTHO_00140	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	2	4	4	4	4	3
ORTHO_00141	2	1	2	2	2	2	2	1	2	2	2	2	2	2	4	2	3	4	4	5	3
ORTHO_00142	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	4	4	3	4
ORTHO_00143	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	4	4	4	3
ORTHO_00144	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	4	3	4	3	4
ORTHO_00145	2	2	1	1	2	2	2	2	2	2	2	2	2	2	3	2	4	3	4	6	3
ORTHO_00146	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	4	3	3
ORTHO_00147	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	4	4	4	3
ORTHO_00148	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	4	4	4
ORTHO_00149	2	1	4	3	1	1	2	1	2	2	2	1	2	2	1	3	6	4	4	3	4
ORTHO_00150	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	4	3	4	4	2
ORTHO_00151	2	2	2	2	1	3	2	2	2	2	2	1	2	2	3	2	4	4	4	4	3
ORTHO_00152	2	1	2	3	2	2	2	1	2	2	2	2	3	2	3	2	3	4	4	3	4
ORTHO_00153	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	4	4	4	4
ORTHO_00154	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	4	4	4	4	5
ORTHO_00155	2	2	2	1	3	1	1	2	2	2	2	2	2	2	3	2	3	4	5	4	4
ORTHO_00156	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	4	5	4
ORTHO_00157	2	0	2	2	2	2	2	2	2	2	2	3	3	2	1	2	4	4	4	4	4
ORTHO_00158	2	2	2	2	2	2	2	1	2	2	2	2	2	2	5	2	4	4	4	3	2
ORTHO_00159	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	3	4	4	3	5
ORTHO_00160	1	1	2	1	3	2	1	0	3	2	2	3	3	3	6	2	4	4	2	3	3
ORTHO_00161	2	1	2	2	2	2	2	1	2	2	2	2	2	2	4	2	4	3	4	4	4
ORTHO_00162	1	1	2	4	2	3	2	3	1	3	1	0	1	2	1	3	3	0	7	9	2
ORTHO_00163	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	4	4	4	3	6
ORTHO_00164	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	3	4	4	3	4
ORTHO_00165	2	2	2	2	2	2	2	1	2	3	2	2	2	2	2	2	4	4	4	3	3
ORTHO_00166	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	2
ORTHO_00167	2	1	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	3	4	4	4
ORTHO_00168	2	1	1	2	2	1	3	1	1	2	2	2	3	4	2	2	3	5	4	2	5
ORTHO_00169	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	3	3	4	3
ORTHO_00170	2	2	2	2	2	2	2	1	2	1	2	2	2	2	3	2	3	4	4	5	3
ORTHO_00171	2	1	2	2	2	3	2	1	2	2	2	2	2	2	2	2	4	4	3	5	3
ORTHO_00172	2	2	2	2	2	2	2	0	2	2	2	2	2	2	3	2	4	4	4	3	4
ORTHO_00173	2	0	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	4	4	3
ORTHO_00174	2	4	2	2	2	1	2	2	2	3	1	2	1	1	3	2	4	4	4	5	1
ORTHO_00175	2	1	2	2	2	2	2	2	2	2	2	2	2	0	2	2	4	4	4	7	2
ORTHO_00176	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	4	4	2	5
ORTHO_00177	2	2	1	2	2	2	2	2	2	1	2	2	2	2	3	2	4	4	4	4	3
ORTHO_00178	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	3	4	4	5	4
ORTHO_00179	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	4	4	4	4
ORTHO_00180	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	3	4	4	4	4
ORTHO_00181	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	3
ORTHO_00182	1	0	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	4	4	4	5
ORTHO_00183	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	3	4	5	2
ORTHO_00184	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	4	4	4	4
ORTHO_00185	2	1	1	2	3	2	2	2	2	2	2	3	3	2	1	2	2	4	4	5	3
ORTHO_00186	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	3	4	3	3	4
ORTHO_00187	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	4	4
ORTHO_00188	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	4	4	3	3
ORTHO_00189	2	1	2	2	2	2	2	2	2	2	2	2	2	3	3	2	4	3	3	3	4
ORTHO_00190	2	1	0	1	2	2	3	2	2	3	2	5	5	3	2	1	4	4	3	2	1
ORTHO_00191	1	2	2	2	2	1	2	1	2	1	3	2	2	2	4	2	4	3	4	5	3
ORTHO_00192	1	0	2	3	3	2	2	0	1	3	1	2	2	3	4	2	5	2	8	4	0
ORTHO_00193	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	4	2	4
ORTHO_00194	1	0	2	3	2	2	3	2	3	4	2	3	2	4	0	2	2	1	4	2	6
ORTHO_00195	2	1	2	3	2	2	2	2	2	2	2	2	2	3	3	2	3	3	4	3	3
ORTHO_00196	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	3	4	4	5	5
ORTHO_00197	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	4	4	2	4
ORTHO_00198	2	1	2	2	2	2	2	1	2	1	2	2	2	2	3	2	4	4	4	3	5
ORTHO_00199	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORTHO_00200	2	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	4	2	4	4	2
ORTHO_00201	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4	3	4	5	2
ORTHO_00202	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	3	4	4	4	4
ORTHO_00203	2	2	1	2	2	2	2	0	2	2	2	2	2	2	3	2	3	4	4	4	4
ORTHO_00204	2	0	2	2	1	1	2	2	1	1	2	1	2	2	1	7	2	5	4	4	5
ORTHO_00205	2	1	2	2	2	2	2	1	2	2	2	2	1	2	1	2	4	4	4	4	5
ORTHO_00206	2	2	2	2	1	2	2	2	1	2	2	2	2	2	3	3	4	3	4	3	3
ORTHO_00207	2	1	2	2	2	2	2	1	2	2	2	2	2	2	4	2	4	3	4	2	4
ORTHO_00208	1	2	2	2	1	2	2	1	2	3	3	2	2	2	4	1	4	4	3	2	4
ORTHO_00209	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	4	3	3	3
ORTHO_00210	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	3	3	3
ORTHO_00211	3	1	1	3	1	0	2	3	2	2	2	3	4	0	2	3	4	7	3	2	1
ORTHO_00212	2	2	1	2	1	2	1	2	2	2	2	2	2	2	3	3	3	4	4	4	3
ORTHO_00213	2	2	2	2	1	2	2	1	2	3	2	2	3	2	2	2	4	4	4	3	2
ORTHO_00214	2	1	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	4	2	3	4
ORTHO_00215	2	1	2	2	2	2	2	1	2	2	2	2	2	2	3	2	4	4	4	4	2
ORTHO_00216	2	1	2	2	2	2	2	0	2	2	2	2	2	2	3	2	4	4	4	4	3
ORTHO_00217	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	4	4	3	5	3
ORTHO_00218	2	0	0	0	0	0	0	2	0	7	0	0	0	34	0	0	1	2	0	0	1
ORTHO_00219	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	3	4	3
ORTHO_00220	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	3	4	3	3
ORTHO_00221	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4
ORTHO_00222	2	1	1	2	2	2	2	2	2	2	2	1	2	2	3	3	4	3	4	4	3
ORTHO_00223	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	4	3	3	2	4
ORTHO_00224	2	3	2	2	2	2	2	2	2	2	1	1	2	1	3	1	4	4	4	4	3
ORTHO_00225	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	4	4	4	6	2
ORTHO_00226	2	2	2	2	2	2	2	1	2	2	1	1	2	2	4	1	3	3	4	5	4
ORTHO_00227	1	2	2	2	1	1	2	0	2	1	1	2	2	2	4	2	4	5	4	5	4
ORTHO_00228	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	4	4	3	7
ORTHO_00229	2	2	1	2	2	2	1	2	2	1	2	1	2	2	1	1	3	4	7	4	5
ORTHO_00230	2	2	2	2	2	2	2	2	3	2	2	2	1	0	2	2	4	4	3	4	4
ORTHO_00231	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	2	3	4	4	4
ORTHO_00232	2	2	2	2	2	2	2	0	2	2	2	2	2	2	3	2	3	4	4	3	4
ORTHO_00233	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	3	4	4	3	4
ORTHO_00234	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	4	4	4	2	4
ORTHO_00235	2	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	4	3	4	4	4
ORTHO_00236	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	3	4	4	4	3
ORTHO_00237	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	4	2
ORTHO_00238	2	0	2	2	2	2	2	2	3	2	2	2	2	2	1	2	3	4	4	3	4
ORTHO_00239	2	1	2	1	2	2	2	1	2	2	2	2	2	2	6	2	4	3	3	3	2
ORTHO_00240	2	2	2	2	2	2	2	2	2	1	2	2	2	2	3	2	3	3	4	2	4
ORTHO_00241	2	1	2	2	2	2	2	0	2	2	2	2	2	2	2	2	4	4	3	3	5
ORTHO_00242	2	1	1	2	1	2	2	2	2	2	2	1	4	2	1	2	4	4	4	3	4
ORTHO_00243	2	0	0	1	0	3	5	1	2	1	2	2	1	1	1	12	0	3	5	5	1
ORTHO_00244	1	1	3	3	2	1	2	1	3	2	2	1	1	3	1	2	5	2	5	6	1
ORTHO_00245	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	4	4	4	4	3
ORTHO_00246	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	4	3	4	3	3
ORTHO_00247	2	2	1	2	1	2	2	1	1	1	2	2	1	3	3	2	3	4	4	5	4
ORTHO_00248	2	2	2	2	2	2	2	0	2	2	2	2	2	2	4	2	3	3	4	4	2
ORTHO_00249	2	2	2	3	2	2	2	1	2	2	2	2	2	2	0	2	3	4	3	3	5
ORTHO_00250	2	3	2	2	1	2	2	2	2	2	2	2	2	2	4	2	3	3	2	2	4
ORTHO_00251	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	3	4	4	4	4
ORTHO_00252	2	1	2	2	1	2	2	1	2	1	2	2	3	2	2	1	3	3	4	6	4
ORTHO_00253	2	2	1	2	2	2	2	2	2	1	2	2	2	2	5	2	2	4	4	3	2
ORTHO_00254	2	2	1	2	2	2	2	1	2	2	2	2	2	2	4	2	2	2	5	4	3
ORTHO_00255	2	1	2	2	1	2	2	1	2	2	2	2	2	2	2	1	4	4	3	5	4
ORTHO_00256	2	1	2	2	2	1	2	1	2	2	2	2	2	2	4	2	3	4	4	4	2
ORTHO_00257	2	1	2	2	2	2	2	1	2	2	1	2	2	2	5	2	4	4	3	2	3
ORTHO_00258	1	2	2	2	1	1	1	1	2	1	1	1	1	3	3	5	4	4	4	4	4
ORTHO_00259	2	2	2	2	1	2	4	1	2	1	2	2	1	3	4	2	3	3	4	2	3
ORTHO_00260	2	1	2	2	2	1	2	0	2	2	2	2	2	2	1	2	5	4	4	4	4
ORTHO_00261	1	2	3	0	3	1	4	2	1	2	1	3	2	2	5	0	2	3	1	8	2
ORTHO_00262	2	1	2	2	1	1	1	1	1	2	2	2	1	3	3	2	3	4	4	4	5
ORTHO_00263	5	1	1	0	2	1	1	2	1	2	1	1	2	2	3	2	5	4	4	3	4
ORTHO_00264	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	3	2
ORTHO_00265	2	1	2	1	2	2	2	1	2	2	2	2	1	2	3	2	3	4	4	4	3
ORTHO_00266	2	0	2	3	2	1	3	1	2	2	2	1	2	2	1	1	5	4	4	3	4
ORTHO_00267	2	1	1	2	2	2	2	0	2	2	3	2	2	2	3	2	4	3	4	4	2
